23/11 15:39:00 FINE sim.Admin|Log for simulation 12 started
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering from customer (customer) to role 0: rfqBundle[1,[71373,7,18,10,5000,2137][71374,16,1,13,136,1950][71375,16,3,9,962,2138][71376,16,19,13,6441,2608][71377,15,10,10,1368,1710][71378,8,7,12,2116,2749][71379,8,3,12,688,2867][71380,8,20,10,4271,2373][71381,8,17,11,6766,2843][71382,6,15,9,1801,2002][71383,7,3,8,956,2452][71384,7,5,8,1057,2115][71385,8,1,6,261,2373][71386,15,4,10,423,2115][71387,7,6,4,680,1890][71388,15,7,5,1386,1980][71389,6,4,4,1339,2790][71390,8,17,7,3846,2514][71391,8,9,10,2233,2256][71392,8,18,10,5032,1997][71393,6,14,7,2872,2565][71394,6,3,8,1143,2542][71395,6,8,12,2726,2272][71396,15,8,6,2569,2677][71397,16,8,10,1323,2068][71398,8,1,12,209,2091][71399,16,8,13,1633,1856][71400,8,19,13,2857,1880][71401,8,10,6,3634,2796][71402,15,6,12,1491,1912][71403,8,1,4,286,2044][71404,8,19,7,2388,2514][71405,7,9,11,1190,2205][71406,16,12,10,3316,1974][71407,7,17,9,5033,2115][71408,15,17,12,2867,1687][71409,8,8,10,2180,2726][71410,8,2,8,582,2914][71411,7,2,8,390,1777][71412,7,15,7,4200,1867][71413,7,17,5,2355,1732][71414,8,11,5,4167,2914][71415,8,3,5,940,2091][71416,8,6,4,2210,2632][71417,15,4,11,698,2182][71418,6,8,6,2178,2475][71419,7,14,4,1719,1755][71420,8,2,11,325,1809][71421,16,2,12,507,1950][71422,15,16,11,5292,2205][71423,8,14,6,2329,2773][71424,15,19,8,5320,1867][71425,8,3,11,938,2843][71426,16,14,4,3147,2044][71427,16,13,9,1576,2021][71428,6,2,11,445,2025][71429,7,16,8,1421,1777][71430,12,17,11,1430,1683][71431,3,13,12,1401,1540][71432,3,17,9,3159,2065][71433,3,12,6,1071,1785][71434,3,5,13,924,1540][71435,5,2,12,463,2107][71436,14,6,9,950,1980][71437,13,5,12,1264,1806][71438,5,14,4,1606,1913][71439,3,16,7,4820,2152][71440,13,20,5,2683,2236][71441,12,8,13,1128,2016][71442,14,1,13,308,2205][71443,12,10,5,1381,1535][71444,5,20,7,5160,2580][71445,3,3,8,308,1470][71446,5,14,13,3009,2687][71447,13,19,11,2352,2064][71448,4,3,9,728,1868][71449,14,9,6,1296,1800][71450,3,10,5,1925,1925][71451,4,20,7,2511,1794][71452,14,12,11,4497,2677][71453,3,7,4,1374,1785][71454,5,9,10,2709,2150][71455,3,5,13,526,1505][71456,13,1,10,299,2494][71457,3,13,13,3718,1907][71458,12,16,7,3027,1720][71459,13,12,9,2817,1677][71460,12,14,9,2735,1628][71461,5,5,11,1339,1913][71462,14,15,8,5352,2745][71463,13,3,8,460,2193][71464,12,3,7,213,1424][71465,3,18,9,2138,1697][71466,14,11,10,1298,1687][71467,5,4,5,443,1849][71468,13,5,11,957,2128][71469,4,9,13,2705,2312][71470,3,20,5,1885,1347][71471,12,8,11,1638,2275][71472,13,17,10,3938,1655][71473,12,15,13,2191,1461][71474,5,6,4,1419,2365][71475,14,2,4,329,2745][71476,3,7,4,823,1960][71477,12,16,8,1628,2035][71478,4,7,9,652,1554][71479,3,8,12,1960,1750][71480,5,19,11,4583,2193][71481,5,13,5,2884,1849][71482,14,19,9,5085,1912][71483,5,9,5,916,1698][71484,13,6,7,1114,2064][71485,4,5,13,513,2053][71486,4,9,6,2610,2072][71487,1,2,6,245,2046][71488,9,18,10,2174,2013][71489,10,16,9,4076,1820][71490,10,20,12,4774,2170][71491,10,8,11,1786,2030][71492,10,20,13,6405,2135][71493,9,3,12,615,1864][71494,11,1,8,126,2100][71495,11,17,13,3451,2030][71496,2,18,11,3118,1575][71497,9,20,7,2761,1534][71498,11,2,12,274,1715][71499,2,7,5,1054,2152][71500,1,1,7,107,1534][71501,2,9,12,1436,1330][71502,2,5,10,582,1942][71503,1,5,6,1009,1683][71504,9,10,6,2217,1848][71505,1,12,12,3191,2046][71506,2,11,12,1266,1645][71507,2,9,13,1360,1680][71508,2,7,10,563,1610][71509,10,1,10,89,1487][71510,2,20,7,2834,1417][71511,10,9,13,1323,2100][71512,1,8,13,2316,1930][71513,9,2,13,140,1402][71514,9,7,9,1876,2062]]
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering to man1
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to man1
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering to Dummy
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to Dummy
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering to Dummy-2
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to Dummy-2
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering to Dummy-3
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to Dummy-3
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering to Dummy-4
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to Dummy-4
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering to Dummy-5
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to Dummy-5
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering Message[factory1,man1,factoryStatus[]]
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to man1
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering Message[factory2,Dummy,factoryStatus[]]
23/11 15:39:15 FINEST DummyManufacturer.Dummy|Factory Utilization: 0 Bid probability: 100
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to Dummy
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering Message[factory3,Dummy-2,factoryStatus[]]
23/11 15:39:15 FINEST DummyManufacturer.Dummy-2|Factory Utilization: 0 Bid probability: 100
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to Dummy-2
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering Message[factory4,Dummy-3,factoryStatus[]]
23/11 15:39:15 FINEST DummyManufacturer.Dummy-3|Factory Utilization: 0 Bid probability: 100
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to Dummy-3
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering Message[factory5,Dummy-4,factoryStatus[]]
23/11 15:39:15 FINEST DummyManufacturer.Dummy-4|Factory Utilization: 0 Bid probability: 100
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to Dummy-4
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering Message[factory6,Dummy-5,factoryStatus[]]
23/11 15:39:15 FINEST DummyManufacturer.Dummy-5|Factory Utilization: 0 Bid probability: 100
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to Dummy-5
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering to role 0: simulationStatus[1,0,false,[]]
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering to man1
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to man1
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering to Dummy
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to Dummy
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering to Dummy-2
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to Dummy-2
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering to Dummy-3
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to Dummy-3
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering to Dummy-4
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to Dummy-4
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering to Dummy-5
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to Dummy-5
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering Message[Dummy,customer,offerBundle[0,[0,71373,18,2129,10][1,71375,3,2131,9][2,71376,19,2477,13][3,71378,7,2721,12][4,71379,3,2724,12][5,71380,20,2309,10][6,71381,17,2699,11][7,71383,3,2385,8][8,71384,5,2093,8][9,71386,4,2110,10][10,71390,17,2485,7][11,71391,9,2241,10][12,71393,14,2410,7][13,71394,3,2387,8][14,71395,8,2264,12][15,71404,19,2428,7][16,71405,9,2181,11][17,71407,17,2109,9][18,71409,8,2618,10][19,71410,2,2705,8][20,71417,4,2178,11][21,71422,16,2172,11][22,71425,3,2761,11][23,71430,17,1681,11][24,71432,17,1935,9][25,71435,2,2085,12][26,71439,16,2142,7][27,71441,8,2013,13][28,71442,1,2190,13][29,71444,20,2518,7][30,71446,14,2520,13][31,71447,19,2063,11][32,71448,3,1857,9][33,71451,20,1765,7][34,71452,12,2573,11][35,71454,9,2103,10][36,71456,1,2361,10][37,71457,13,1819,13][38,71458,16,1715,7][39,71462,15,2661,8][40,71463,3,2143,8][41,71465,18,1679,9][42,71468,5,2077,11][43,71469,9,2145,13][44,71471,8,2228,11][45,71477,16,1979,8][46,71479,8,1732,12][47,71480,19,2123,11][48,71484,6,2036,7][49,71485,5,2018,13][50,71488,18,1873,10][51,71489,16,1752,9][52,71490,20,2023,12][53,71491,8,1942,11][54,71492,20,2107,13][55,71493,3,1827,12][56,71494,1,1997,8][57,71495,17,1895,13][58,71497,20,1527,7][59,71498,2,1697,12][60,71500,1,1523,7][61,71502,5,1865,10][62,71505,12,1916,12][63,71506,11,1640,12][64,71507,9,1678,13][65,71508,7,1608,10][66,71511,9,2042,13][67,71512,8,1849,13][68,71514,7,1928,9]]]
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to customer
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering Message[Dummy-2,customer,offerBundle[0,[0,71373,18,2136,10][1,71375,3,2136,9][2,71376,19,2527,13][3,71378,7,2664,12][4,71379,3,2676,12][5,71380,20,2353,10][6,71381,17,2781,11][7,71383,3,2359,8][8,71384,5,2108,8][9,71386,4,2090,10][10,71390,17,2431,7][11,71391,9,2216,10][12,71393,14,2500,7][13,71394,3,2521,8][14,71395,8,2254,12][15,71404,19,2495,7][16,71405,9,2176,11][17,71407,17,2111,9][18,71409,8,2653,10][19,71410,2,2796,8][20,71417,4,2175,11][21,71422,16,2156,11][22,71425,3,2771,11][23,71430,17,1680,11][24,71432,17,2013,9][25,71435,2,2106,12][26,71439,16,2103,7][27,71441,8,1940,13][28,71442,1,2162,13][29,71444,20,2437,7][30,71446,14,2477,13][31,71447,19,2059,11][32,71448,3,1825,9][33,71451,20,1782,7][34,71452,12,2575,11][35,71454,9,2106,10][36,71456,1,2367,10][37,71457,13,1895,13][38,71458,16,1709,7][39,71462,15,2639,8][40,71463,3,2186,8][41,71465,18,1691,9][42,71468,5,2085,11][43,71469,9,2162,13][44,71471,8,2196,11][45,71477,16,1955,8][46,71479,8,1731,12][47,71480,19,2137,11][48,71484,6,2053,7][49,71485,5,2003,13][50,71488,18,1890,10][51,71489,16,1805,9][52,71490,20,2071,12][53,71491,8,2015,11][54,71492,20,2131,13][55,71493,3,1839,12][56,71494,1,2056,8][57,71495,17,1917,13][58,71497,20,1521,7][59,71498,2,1700,12][60,71500,1,1533,7][61,71502,5,1893,10][62,71505,12,1983,12][63,71506,11,1628,12][64,71507,9,1671,13][65,71508,7,1607,10][66,71511,9,1983,13][67,71512,8,1841,13][68,71514,7,1901,9]]]
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to customer
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering Message[Dummy-3,customer,offerBundle[0,[0,71373,18,2116,10][1,71375,3,2137,9][2,71376,19,2488,13][3,71378,7,2738,12][4,71379,3,2696,12][5,71380,20,2309,10][6,71381,17,2825,11][7,71383,3,2358,8][8,71384,5,2088,8][9,71386,4,2111,10][10,71390,17,2436,7][11,71391,9,2220,10][12,71393,14,2534,7][13,71394,3,2415,8][14,71395,8,2205,12][15,71404,19,2438,7][16,71405,9,2174,11][17,71407,17,2095,9][18,71409,8,2569,10][19,71410,2,2912,8][20,71417,4,2172,11][21,71422,16,2189,11][22,71425,3,2679,11][23,71430,17,1677,11][24,71432,17,2057,9][25,71435,2,2083,12][26,71439,16,2100,7][27,71441,8,1945,13][28,71442,1,2195,13][29,71444,20,2573,7][30,71446,14,2491,13][31,71447,19,2043,11][32,71448,3,1847,9][33,71451,20,1785,7][34,71452,12,2611,11][35,71454,9,2142,10][36,71456,1,2473,10][37,71457,13,1900,13][38,71458,16,1712,7][39,71462,15,2581,8][40,71463,3,2115,8][41,71465,18,1696,9][42,71468,5,2081,11][43,71469,9,2310,13][44,71471,8,2212,11][45,71477,16,1952,8][46,71479,8,1705,12][47,71480,19,2157,11][48,71484,6,2061,7][49,71485,5,1963,13][50,71488,18,1939,10][51,71489,16,1776,9][52,71490,20,2087,12][53,71491,8,2025,11][54,71492,20,2093,13][55,71493,3,1796,12][56,71494,1,2021,8][57,71495,17,2023,13][58,71497,20,1530,7][59,71498,2,1703,12][60,71500,1,1526,7][61,71502,5,1914,10][62,71505,12,1936,12][63,71506,11,1629,12][64,71507,9,1649,13][65,71508,7,1599,10][66,71511,9,1992,13][67,71512,8,1916,13][68,71514,7,2003,9]]]
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to customer
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering Message[Dummy-4,customer,offerBundle[0,[0,71373,18,2118,10][1,71375,3,2136,9][2,71376,19,2481,13][3,71378,7,2591,12][4,71379,3,2775,12][5,71380,20,2298,10][6,71381,17,2695,11][7,71383,3,2435,8][8,71384,5,2114,8][9,71386,4,2097,10][10,71390,17,2473,7][11,71391,9,2235,10][12,71393,14,2506,7][13,71394,3,2421,8][14,71395,8,2212,12][15,71404,19,2426,7][16,71405,9,2158,11][17,71407,17,2104,9][18,71409,8,2618,10][19,71410,2,2770,8][20,71417,4,2151,11][21,71422,16,2162,11][22,71425,3,2757,11][23,71430,17,1680,11][24,71432,17,1973,9][25,71435,2,2064,12][26,71439,16,1998,7][27,71441,8,1982,13][28,71442,1,2181,13][29,71444,20,2536,7][30,71446,14,2511,13][31,71447,19,2052,11][32,71448,3,1820,9][33,71451,20,1763,7][34,71452,12,2554,11][35,71454,9,2094,10][36,71456,1,2421,10][37,71457,13,1824,13][38,71458,16,1717,7][39,71462,15,2609,8][40,71463,3,2117,8][41,71465,18,1669,9][42,71468,5,2077,11][43,71469,9,2277,13][44,71471,8,2232,11][45,71477,16,2031,8][46,71479,8,1729,12][47,71480,19,2167,11][48,71484,6,2036,7][49,71485,5,1942,13][50,71488,18,1914,10][51,71489,16,1760,9][52,71490,20,2057,12][53,71491,8,1968,11][54,71492,20,1997,13][55,71493,3,1776,12][56,71494,1,2050,8][57,71495,17,1972,13][58,71497,20,1531,7][59,71498,2,1696,12][60,71500,1,1532,7][61,71502,5,1920,10][62,71505,12,1985,12][63,71506,11,1625,12][64,71507,9,1675,13][65,71508,7,1601,10][66,71511,9,2063,13][67,71512,8,1830,13][68,71514,7,2030,9]]]
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to customer
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering Message[Dummy-5,customer,offerBundle[0,[0,71373,18,2119,10][1,71375,3,2131,9][2,71376,19,2529,13][3,71378,7,2606,12][4,71379,3,2783,12][5,71380,20,2301,10][6,71381,17,2763,11][7,71383,3,2326,8][8,71384,5,2110,8][9,71386,4,2102,10][10,71390,17,2468,7][11,71391,9,2213,10][12,71393,14,2528,7][13,71394,3,2482,8][14,71395,8,2260,12][15,71404,19,2463,7][16,71405,9,2183,11][17,71407,17,2113,9][18,71409,8,2670,10][19,71410,2,2700,8][20,71417,4,2174,11][21,71422,16,2169,11][22,71425,3,2761,11][23,71430,17,1681,11][24,71432,17,1939,9][25,71435,2,2084,12][26,71439,16,2099,7][27,71441,8,1950,13][28,71442,1,2171,13][29,71444,20,2472,7][30,71446,14,2642,13][31,71447,19,2032,11][32,71448,3,1825,9][33,71451,20,1771,7][34,71452,12,2617,11][35,71454,9,2099,10][36,71456,1,2422,10][37,71457,13,1846,13][38,71458,16,1712,7][39,71462,15,2565,8][40,71463,3,2117,8][41,71465,18,1686,9][42,71468,5,2103,11][43,71469,9,2311,13][44,71471,8,2167,11][45,71477,16,1940,8][46,71479,8,1720,12][47,71480,19,2115,11][48,71484,6,2063,7][49,71485,5,2020,13][50,71488,18,1946,10][51,71489,16,1796,9][52,71490,20,2117,12][53,71491,8,1960,11][54,71492,20,2040,13][55,71493,3,1855,12][56,71494,1,2065,8][57,71495,17,1966,13][58,71497,20,1521,7][59,71498,2,1680,12][60,71500,1,1521,7][61,71502,5,1841,10][62,71505,12,1982,12][63,71506,11,1639,12][64,71507,9,1675,13][65,71508,7,1601,10][66,71511,9,2059,13][67,71512,8,1807,13][68,71514,7,1937,9]]]
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to customer
23/11 15:39:15 FINEST sim.MessageDispatcher|delivering Message[man1,customer,offerBundle[0,[0,71379,3,2808,12][1,71381,17,2556,11][2,71393,14,2296,7][3,71409,8,2682,10][4,71410,2,2480,8][5,71425,3,2470,11][6,71432,17,1859,9][7,71446,14,2420,13][8,71452,12,2495,11][9,71457,13,1879,13][10,71462,15,2472,8][11,71469,9,2079,13][12,71477,16,1910,8][13,71488,18,1959,10][14,71490,20,2023,12][15,71491,8,1898,11][16,71492,20,2094,13][17,71493,3,1786,12][18,71494,1,2096,8][19,71495,17,1946,13][20,71502,5,1806,10][21,71505,12,1750,12][22,71512,8,1725,13]]]
23/11 15:39:15 FINEST sim.MessageDispatcher|delivered to customer
23/11 15:39:19 FINEST tact.TACTConnection|tester	@tact-2: connection closed from 127.0.0.1
